     JDTDB;            Calendar Date (TDB);X;Y;Z
2464667.75; A.D. 2035-Dec-06 06:00:00.0000;0.281028584;0.944513531;-8.10712E-05
2464667.833; A.D. 2035-Dec-06 08:00:00.0000;0.279630486;0.944915547;-8.10451E-05
2464667.917; A.D. 2035-Dec-06 10:00:00.0000;0.278231797;0.945315528;-8.10188E-05
2464668; A.D. 2035-Dec-06 12:00:00.0000;0.276832518;0.945713473;-8.09922E-05
2464668.083; A.D. 2035-Dec-06 14:00:00.0000;0.275432653;0.946109381;-8.09654E-05
2464668.167; A.D. 2035-Dec-06 16:00:00.0000;0.274032206;0.946503252;-8.09385E-05
2464668.25; A.D. 2035-Dec-06 18:00:00.0000;0.27263118;0.946895084;-8.09113E-05
2464668.333; A.D. 2035-Dec-06 20:00:00.0000;0.271229577;0.947284876;-8.0884E-05
2464668.417; A.D. 2035-Dec-06 22:00:00.0000;0.269827401;0.947672629;-8.08565E-05
2464668.5; A.D. 2035-Dec-07 00:00:00.0000;0.268424654;0.948058341;-8.08289E-05
2464668.583; A.D. 2035-Dec-07 02:00:00.0000;0.267021341;0.948442012;-8.08012E-05
2464668.667; A.D. 2035-Dec-07 04:00:00.0000;0.265617463;0.94882364;-8.07734E-05
2464668.75; A.D. 2035-Dec-07 06:00:00.0000;0.264213024;0.949203225;-8.07456E-05
2464668.833; A.D. 2035-Dec-07 08:00:00.0000;0.262808028;0.949580767;-8.07176E-05
2464668.917; A.D. 2035-Dec-07 10:00:00.0000;0.261402477;0.949956265;-8.06896E-05
2464669; A.D. 2035-Dec-07 12:00:00.0000;0.259996374;0.950329717;-8.06616E-05
2464669.083; A.D. 2035-Dec-07 14:00:00.0000;0.258589723;0.950701123;-8.06336E-05
2464669.167; A.D. 2035-Dec-07 16:00:00.0000;0.257182526;0.951070483;-8.06056E-05
2464669.25; A.D. 2035-Dec-07 18:00:00.0000;0.255774786;0.951437796;-8.05776E-05
2464669.333; A.D. 2035-Dec-07 20:00:00.0000;0.254366508;0.95180306;-8.05497E-05
2464669.417; A.D. 2035-Dec-07 22:00:00.0000;0.252957693;0.952166277;-8.05218E-05
2464669.5; A.D. 2035-Dec-08 00:00:00.0000;0.251548345;0.952527444;-8.0494E-05
2464669.583; A.D. 2035-Dec-08 02:00:00.0000;0.250138467;0.952886561;-8.04662E-05
2464669.667; A.D. 2035-Dec-08 04:00:00.0000;0.248728062;0.953243627;-8.04386E-05
2464669.75; A.D. 2035-Dec-08 06:00:00.0000;0.247317133;0.953598642;-8.04111E-05
2464669.833; A.D. 2035-Dec-08 08:00:00.0000;0.245905684;0.953951606;-8.03838E-05
2464669.917; A.D. 2035-Dec-08 10:00:00.0000;0.244493716;0.954302517;-8.03566E-05
2464670; A.D. 2035-Dec-08 12:00:00.0000;0.243081234;0.954651374;-8.03296E-05
2464670.083; A.D. 2035-Dec-08 14:00:00.0000;0.241668241;0.954998178;-8.03028E-05
2464670.167; A.D. 2035-Dec-08 16:00:00.0000;0.240254739;0.955342928;-8.02762E-05
2464670.25; A.D. 2035-Dec-08 18:00:00.0000;0.238840731;0.955685622;-8.02499E-05
2464670.333; A.D. 2035-Dec-08 20:00:00.0000;0.237426221;0.956026261;-8.02238E-05
2464670.417; A.D. 2035-Dec-08 22:00:00.0000;0.236011212;0.956364844;-8.0198E-05
2464670.5; A.D. 2035-Dec-09 00:00:00.0000;0.234595707;0.95670137;-8.01724E-05
2464670.583; A.D. 2035-Dec-09 02:00:00.0000;0.233179708;0.957035838;-8.01472E-05
2464670.667; A.D. 2035-Dec-09 04:00:00.0000;0.23176322;0.957368248;-8.01222E-05
2464670.75; A.D. 2035-Dec-09 06:00:00.0000;0.230346244;0.9576986;-8.00977E-05
2464670.833; A.D. 2035-Dec-09 08:00:00.0000;0.228928785;0.958026893;-8.00734E-05
2464670.917; A.D. 2035-Dec-09 10:00:00.0000;0.227510844;0.958353126;-8.00496E-05
2464671; A.D. 2035-Dec-09 12:00:00.0000;0.226092426;0.958677299;-8.00261E-05
2464671.083; A.D. 2035-Dec-09 14:00:00.0000;0.224673533;0.958999411;-8.0003E-05
2464671.167; A.D. 2035-Dec-09 16:00:00.0000;0.223254168;0.959319461;-7.99804E-05
2464671.25; A.D. 2035-Dec-09 18:00:00.0000;0.221834334;0.95963745;-7.99582E-05
2464671.333; A.D. 2035-Dec-09 20:00:00.0000;0.220414035;0.959953376;-7.99364E-05
2464671.417; A.D. 2035-Dec-09 22:00:00.0000;0.218993273;0.96026724;-7.99151E-05
2464671.5; A.D. 2035-Dec-10 00:00:00.0000;0.217572051;0.96057904;-7.98944E-05
2464671.583; A.D. 2035-Dec-10 02:00:00.0000;0.216150373;0.960888775;-7.98741E-05
2464671.667; A.D. 2035-Dec-10 04:00:00.0000;0.214728241;0.961196447;-7.98543E-05
2464671.75; A.D. 2035-Dec-10 06:00:00.0000;0.213305659;0.961502053;-7.98351E-05
2464671.833; A.D. 2035-Dec-10 08:00:00.0000;0.211882629;0.961805594;-7.98165E-05
2464671.917; A.D. 2035-Dec-10 10:00:00.0000;0.210459155;0.962107069;-7.97984E-05
2464672; A.D. 2035-Dec-10 12:00:00.0000;0.20903524;0.962406477;-7.97809E-05
2464672.083; A.D. 2035-Dec-10 14:00:00.0000;0.207610886;0.962703818;-7.9764E-05
2464672.167; A.D. 2035-Dec-10 16:00:00.0000;0.206186096;0.962999092;-7.97477E-05
2464672.25; A.D. 2035-Dec-10 18:00:00.0000;0.204760875;0.963292298;-7.97321E-05
2464672.333; A.D. 2035-Dec-10 20:00:00.0000;0.203335223;0.963583436;-7.97171E-05
2464672.417; A.D. 2035-Dec-10 22:00:00.0000;0.201909146;0.963872504;-7.97028E-05
2464672.5; A.D. 2035-Dec-11 00:00:00.0000;0.200482645;0.964159504;-7.96891E-05
2464672.583; A.D. 2035-Dec-11 02:00:00.0000;0.199055724;0.964444433;-7.96762E-05
2464672.667; A.D. 2035-Dec-11 04:00:00.0000;0.197628385;0.964727293;-7.9664E-05
2464672.75; A.D. 2035-Dec-11 06:00:00.0000;0.196200631;0.965008081;-7.96525E-05
2464672.833; A.D. 2035-Dec-11 08:00:00.0000;0.194772467;0.965286799;-7.96417E-05
2464672.917; A.D. 2035-Dec-11 10:00:00.0000;0.193343894;0.965563445;-7.96317E-05
2464673; A.D. 2035-Dec-11 12:00:00.0000;0.191914915;0.965838019;-7.96224E-05
2464673.083; A.D. 2035-Dec-11 14:00:00.0000;0.190485534;0.966110521;-7.96139E-05
2464673.167; A.D. 2035-Dec-11 16:00:00.0000;0.189055753;0.96638095;-7.96062E-05
2464673.25; A.D. 2035-Dec-11 18:00:00.0000;0.187625575;0.966649305;-7.95993E-05
2464673.333; A.D. 2035-Dec-11 20:00:00.0000;0.186195004;0.966915587;-7.95933E-05
2464673.417; A.D. 2035-Dec-11 22:00:00.0000;0.184764042;0.967179795;-7.9588E-05
2464673.5; A.D. 2035-Dec-12 00:00:00.0000;0.183332693;0.967441929;-7.95836E-05
2464673.583; A.D. 2035-Dec-12 02:00:00.0000;0.181900958;0.967701987;-7.958E-05
2464673.667; A.D. 2035-Dec-12 04:00:00.0000;0.180468842;0.967959971;-7.95773E-05
2464673.75; A.D. 2035-Dec-12 06:00:00.0000;0.179036347;0.968215878;-7.95755E-05
2464673.833; A.D. 2035-Dec-12 08:00:00.0000;0.177603476;0.96846971;-7.95745E-05
2464673.917; A.D. 2035-Dec-12 10:00:00.0000;0.176170231;0.968721465;-7.95745E-05
2464674; A.D. 2035-Dec-12 12:00:00.0000;0.174736617;0.968971143;-7.95753E-05
2464674.083; A.D. 2035-Dec-12 14:00:00.0000;0.173302635;0.969218744;-7.9577E-05
2464674.167; A.D. 2035-Dec-12 16:00:00.0000;0.171868289;0.969464267;-7.95797E-05
2464674.25; A.D. 2035-Dec-12 18:00:00.0000;0.170433581;0.969707713;-7.95832E-05
2464674.333; A.D. 2035-Dec-12 20:00:00.0000;0.168998515;0.969949079;-7.95877E-05
2464674.417; A.D. 2035-Dec-12 22:00:00.0000;0.167563093;0.970188368;-7.95931E-05
2464674.5; A.D. 2035-Dec-13 00:00:00.0000;0.166127318;0.970425576;-7.95995E-05
2464674.583; A.D. 2035-Dec-13 02:00:00.0000;0.164691194;0.970660706;-7.96068E-05
2464674.667; A.D. 2035-Dec-13 04:00:00.0000;0.163254722;0.970893755;-7.9615E-05
2464674.75; A.D. 2035-Dec-13 06:00:00.0000;0.161817907;0.971124724;-7.96242E-05
2464674.833; A.D. 2035-Dec-13 08:00:00.0000;0.16038075;0.971353612;-7.96344E-05
2464674.917; A.D. 2035-Dec-13 10:00:00.0000;0.158943255;0.97158042;-7.96455E-05
2464675; A.D. 2035-Dec-13 12:00:00.0000;0.157505424;0.971805145;-7.96576E-05
2464675.083; A.D. 2035-Dec-13 14:00:00.0000;0.15606726;0.972027789;-7.96707E-05
2464675.167; A.D. 2035-Dec-13 16:00:00.0000;0.154628767;0.972248351;-7.96847E-05
2464675.25; A.D. 2035-Dec-13 18:00:00.0000;0.153189947;0.97246683;-7.96997E-05
2464675.333; A.D. 2035-Dec-13 20:00:00.0000;0.151750803;0.972683227;-7.97156E-05
2464675.417; A.D. 2035-Dec-13 22:00:00.0000;0.150311338;0.972897539;-7.97325E-05
2464675.5; A.D. 2035-Dec-14 00:00:00.0000;0.148871554;0.973109768;-7.97504E-05
2464675.583; A.D. 2035-Dec-14 02:00:00.0000;0.147431455;0.973319913;-7.97693E-05
2464675.667; A.D. 2035-Dec-14 04:00:00.0000;0.145991043;0.973527974;-7.97891E-05
2464675.75; A.D. 2035-Dec-14 06:00:00.0000;0.144550321;0.97373395;-7.98098E-05
2464675.833; A.D. 2035-Dec-14 08:00:00.0000;0.143109292;0.97393784;-7.98315E-05
2464675.917; A.D. 2035-Dec-14 10:00:00.0000;0.141667959;0.974139645;-7.98542E-05
2464676; A.D. 2035-Dec-14 12:00:00.0000;0.140226324;0.974339363;-7.98778E-05
2464676.083; A.D. 2035-Dec-14 14:00:00.0000;0.138784391;0.974536995;-7.99024E-05
2464676.167; A.D. 2035-Dec-14 16:00:00.0000;0.137342163;0.974732541;-7.99279E-05
2464676.25; A.D. 2035-Dec-14 18:00:00.0000;0.135899641;0.974925999;-7.99543E-05
2464676.333; A.D. 2035-Dec-14 20:00:00.0000;0.134456829;0.97511737;-7.99816E-05
2464676.417; A.D. 2035-Dec-14 22:00:00.0000;0.13301373;0.975306652;-8.00099E-05
2464676.5; A.D. 2035-Dec-15 00:00:00.0000;0.131570347;0.975493846;-8.0039E-05
2464676.583; A.D. 2035-Dec-15 02:00:00.0000;0.130126682;0.975678952;-8.00691E-05
2464676.667; A.D. 2035-Dec-15 04:00:00.0000;0.128682738;0.975861968;-8.01E-05
2464676.75; A.D. 2035-Dec-15 06:00:00.0000;0.127238518;0.976042894;-8.01318E-05
2464676.833; A.D. 2035-Dec-15 08:00:00.0000;0.125794025;0.976221731;-8.01645E-05
2464676.917; A.D. 2035-Dec-15 10:00:00.0000;0.124349262;0.976398477;-8.0198E-05
2464677; A.D. 2035-Dec-15 12:00:00.0000;0.122904231;0.976573132;-8.02324E-05
2464677.083; A.D. 2035-Dec-15 14:00:00.0000;0.121458935;0.976745696;-8.02675E-05
2464677.167; A.D. 2035-Dec-15 16:00:00.0000;0.120013377;0.976916168;-8.03035E-05
2464677.25; A.D. 2035-Dec-15 18:00:00.0000;0.118567561;0.977084548;-8.03403E-05
2464677.333; A.D. 2035-Dec-15 20:00:00.0000;0.117121488;0.977250835;-8.03779E-05
2464677.417; A.D. 2035-Dec-15 22:00:00.0000;0.115675161;0.97741503;-8.04162E-05
2464677.5; A.D. 2035-Dec-16 00:00:00.0000;0.114228584;0.977577131;-8.04553E-05
2464677.583; A.D. 2035-Dec-16 02:00:00.0000;0.112781759;0.977737138;-8.04951E-05
2464677.667; A.D. 2035-Dec-16 04:00:00.0000;0.111334689;0.977895051;-8.05356E-05
2464677.75; A.D. 2035-Dec-16 06:00:00.0000;0.109887376;0.978050869;-8.05769E-05
2464677.833; A.D. 2035-Dec-16 08:00:00.0000;0.108439825;0.978204592;-8.06188E-05
2464677.917; A.D. 2035-Dec-16 10:00:00.0000;0.106992037;0.97835622;-8.06614E-05
2464678; A.D. 2035-Dec-16 12:00:00.0000;0.105544015;0.978505751;-8.07046E-05
2464678.083; A.D. 2035-Dec-16 14:00:00.0000;0.104095762;0.978653186;-8.07484E-05
2464678.167; A.D. 2035-Dec-16 16:00:00.0000;0.102647281;0.978798524;-8.07929E-05
2464678.25; A.D. 2035-Dec-16 18:00:00.0000;0.101198575;0.978941764;-8.08379E-05
2464678.333; A.D. 2035-Dec-16 20:00:00.0000;0.099749647;0.979082907;-8.08835E-05
2464678.417; A.D. 2035-Dec-16 22:00:00.0000;0.098300499;0.979221951;-8.09297E-05
2464678.5; A.D. 2035-Dec-17 00:00:00.0000;0.096851134;0.979358897;-8.09764E-05
2464678.583; A.D. 2035-Dec-17 02:00:00.0000;0.095401556;0.979493743;-8.10235E-05
2464678.667; A.D. 2035-Dec-17 04:00:00.0000;0.093951767;0.979626489;-8.10712E-05
2464678.75; A.D. 2035-Dec-17 06:00:00.0000;0.092501769;0.979757136;-8.11193E-05
2464678.833; A.D. 2035-Dec-17 08:00:00.0000;0.091051567;0.979885681;-8.11679E-05
2464678.917; A.D. 2035-Dec-17 10:00:00.0000;0.089601162;0.980012126;-8.12168E-05
2464679; A.D. 2035-Dec-17 12:00:00.0000;0.088150558;0.980136469;-8.12662E-05
2464679.083; A.D. 2035-Dec-17 14:00:00.0000;0.086699757;0.98025871;-8.13159E-05
2464679.167; A.D. 2035-Dec-17 16:00:00.0000;0.085248762;0.980378848;-8.1366E-05
2464679.25; A.D. 2035-Dec-17 18:00:00.0000;0.083797577;0.980496884;-8.14164E-05
2464679.333; A.D. 2035-Dec-17 20:00:00.0000;0.082346204;0.980612815;-8.14671E-05
2464679.417; A.D. 2035-Dec-17 22:00:00.0000;0.080894646;0.980726644;-8.1518E-05
2464679.5; A.D. 2035-Dec-18 00:00:00.0000;0.079442905;0.980838367;-8.15692E-05
2464679.583; A.D. 2035-Dec-18 02:00:00.0000;0.077990986;0.980947986;-8.16207E-05
2464679.667; A.D. 2035-Dec-18 04:00:00.0000;0.07653889;0.981055499;-8.16723E-05
2464679.75; A.D. 2035-Dec-18 06:00:00.0000;0.075086621;0.981160907;-8.17241E-05
2464679.833; A.D. 2035-Dec-18 08:00:00.0000;0.073634182;0.981264208;-8.17761E-05
2464679.917; A.D. 2035-Dec-18 10:00:00.0000;0.072181575;0.981365403;-8.18282E-05
2464680; A.D. 2035-Dec-18 12:00:00.0000;0.070728804;0.981464491;-8.18804E-05
2464680.083; A.D. 2035-Dec-18 14:00:00.0000;0.069275871;0.98156147;-8.19326E-05
2464680.167; A.D. 2035-Dec-18 16:00:00.0000;0.06782278;0.981656342;-8.1985E-05
2464680.25; A.D. 2035-Dec-18 18:00:00.0000;0.066369533;0.981749105;-8.20373E-05
2464680.333; A.D. 2035-Dec-18 20:00:00.0000;0.064916133;0.981839759;-8.20897E-05
2464680.417; A.D. 2035-Dec-18 22:00:00.0000;0.063462584;0.981928304;-8.21421E-05
2464680.5; A.D. 2035-Dec-19 00:00:00.0000;0.062008888;0.982014738;-8.21944E-05
2464680.583; A.D. 2035-Dec-19 02:00:00.0000;0.060555049;0.982099062;-8.22466E-05
2464680.667; A.D. 2035-Dec-19 04:00:00.0000;0.059101068;0.982181276;-8.22988E-05
2464680.75; A.D. 2035-Dec-19 06:00:00.0000;0.05764695;0.982261378;-8.23509E-05
2464680.833; A.D. 2035-Dec-19 08:00:00.0000;0.056192697;0.982339368;-8.24028E-05
2464680.917; A.D. 2035-Dec-19 10:00:00.0000;0.054738313;0.982415246;-8.24545E-05
2464681; A.D. 2035-Dec-19 12:00:00.0000;0.0532838;0.982489011;-8.25061E-05
2464681.083; A.D. 2035-Dec-19 14:00:00.0000;0.051829161;0.982560664;-8.25575E-05
2464681.167; A.D. 2035-Dec-19 16:00:00.0000;0.0503744;0.982630203;-8.26086E-05
2464681.25; A.D. 2035-Dec-19 18:00:00.0000;0.048919519;0.982697628;-8.26595E-05
2464681.333; A.D. 2035-Dec-19 20:00:00.0000;0.047464521;0.982762938;-8.27101E-05
2464681.417; A.D. 2035-Dec-19 22:00:00.0000;0.04600941;0.982826134;-8.27605E-05
2464681.5; A.D. 2035-Dec-20 00:00:00.0000;0.044554189;0.982887215;-8.28105E-05
2464681.583; A.D. 2035-Dec-20 02:00:00.0000;0.04309886;0.98294618;-8.28601E-05
2464681.667; A.D. 2035-Dec-20 04:00:00.0000;0.041643427;0.983003029;-8.29094E-05
2464681.75; A.D. 2035-Dec-20 06:00:00.0000;0.040187893;0.983057761;-8.29583E-05
2464681.833; A.D. 2035-Dec-20 08:00:00.0000;0.03873226;0.983110377;-8.30069E-05
2464681.917; A.D. 2035-Dec-20 10:00:00.0000;0.037276533;0.983160876;-8.30549E-05
2464682; A.D. 2035-Dec-20 12:00:00.0000;0.035820714;0.983209257;-8.31026E-05
2464682.083; A.D. 2035-Dec-20 14:00:00.0000;0.034364805;0.98325552;-8.31498E-05
2464682.167; A.D. 2035-Dec-20 16:00:00.0000;0.032908811;0.983299665;-8.31964E-05
2464682.25; A.D. 2035-Dec-20 18:00:00.0000;0.031452734;0.983341691;-8.32426E-05
2464682.333; A.D. 2035-Dec-20 20:00:00.0000;0.029996578;0.983381598;-8.32883E-05
2464682.417; A.D. 2035-Dec-20 22:00:00.0000;0.028540345;0.983419385;-8.33334E-05
2464682.5; A.D. 2035-Dec-21 00:00:00.0000;0.027084039;0.983455053;-8.33779E-05
2464682.583; A.D. 2035-Dec-21 02:00:00.0000;0.025627663;0.9834886;-8.34219E-05
2464682.667; A.D. 2035-Dec-21 04:00:00.0000;0.02417122;0.983520028;-8.34653E-05
2464682.75; A.D. 2035-Dec-21 06:00:00.0000;0.022714713;0.983549334;-8.3508E-05
2464682.833; A.D. 2035-Dec-21 08:00:00.0000;0.021258145;0.983576519;-8.35501E-05
2464682.917; A.D. 2035-Dec-21 10:00:00.0000;0.019801519;0.983601582;-8.35915E-05
2464683; A.D. 2035-Dec-21 12:00:00.0000;0.018344839;0.983624524;-8.36323E-05
2464683.083; A.D. 2035-Dec-21 14:00:00.0000;0.016888108;0.983645344;-8.36724E-05
2464683.167; A.D. 2035-Dec-21 16:00:00.0000;0.015431328;0.983664041;-8.37118E-05
2464683.25; A.D. 2035-Dec-21 18:00:00.0000;0.013974504;0.983680615;-8.37504E-05
2464683.333; A.D. 2035-Dec-21 20:00:00.0000;0.012517637;0.983695067;-8.37883E-05
2464683.417; A.D. 2035-Dec-21 22:00:00.0000;0.011060732;0.983707395;-8.38255E-05
2464683.5; A.D. 2035-Dec-22 00:00:00.0000;0.009603792;0.983717599;-8.38619E-05
2464683.583; A.D. 2035-Dec-22 02:00:00.0000;0.008146819;0.98372568;-8.38975E-05
2464683.667; A.D. 2035-Dec-22 04:00:00.0000;0.006689817;0.983731636;-8.39323E-05
2464683.75; A.D. 2035-Dec-22 06:00:00.0000;0.005232789;0.983735468;-8.39663E-05
2464683.833; A.D. 2035-Dec-22 08:00:00.0000;0.003775739;0.983737175;-8.39995E-05
2464683.917; A.D. 2035-Dec-22 10:00:00.0000;0.002318669;0.983736758;-8.40318E-05
2464684; A.D. 2035-Dec-22 12:00:00.0000;0.000861583;0.983734215;-8.40633E-05
2464684.083; A.D. 2035-Dec-22 14:00:00.0000;-0.000595517;0.983729547;-8.40939E-05
2464684.167; A.D. 2035-Dec-22 16:00:00.0000;-0.002052626;0.983722753;-8.41236E-05
2464684.25; A.D. 2035-Dec-22 18:00:00.0000;-0.003509742;0.983713833;-8.41525E-05
2464684.333; A.D. 2035-Dec-22 20:00:00.0000;-0.004966861;0.983702788;-8.41804E-05
2464684.417; A.D. 2035-Dec-22 22:00:00.0000;-0.006423981;0.983689616;-8.42074E-05
2464684.5; A.D. 2035-Dec-23 00:00:00.0000;-0.007881098;0.983674317;-8.42335E-05
2464684.583; A.D. 2035-Dec-23 02:00:00.0000;-0.009338208;0.983656892;-8.42587E-05
2464684.667; A.D. 2035-Dec-23 04:00:00.0000;-0.010795309;0.98363734;-8.42829E-05
2464684.75; A.D. 2035-Dec-23 06:00:00.0000;-0.012252398;0.983615661;-8.43061E-05
2464684.833; A.D. 2035-Dec-23 08:00:00.0000;-0.01370947;0.983591854;-8.43284E-05
2464684.917; A.D. 2035-Dec-23 10:00:00.0000;-0.015166523;0.98356592;-8.43497E-05
2464685; A.D. 2035-Dec-23 12:00:00.0000;-0.016623554;0.983537859;-8.437E-05
2464685.083; A.D. 2035-Dec-23 14:00:00.0000;-0.018080559;0.98350767;-8.43893E-05
2464685.167; A.D. 2035-Dec-23 16:00:00.0000;-0.019537536;0.983475353;-8.44076E-05
2464685.25; A.D. 2035-Dec-23 18:00:00.0000;-0.02099448;0.983440909;-8.44249E-05
2464685.333; A.D. 2035-Dec-23 20:00:00.0000;-0.022451389;0.983404336;-8.44411E-05
2464685.417; A.D. 2035-Dec-23 22:00:00.0000;-0.023908259;0.983365635;-8.44564E-05
2464685.5; A.D. 2035-Dec-24 00:00:00.0000;-0.025365087;0.983324805;-8.44706E-05
2464685.583; A.D. 2035-Dec-24 02:00:00.0000;-0.026821871;0.983281847;-8.44837E-05
2464685.667; A.D. 2035-Dec-24 04:00:00.0000;-0.028278605;0.983236761;-8.44958E-05
2464685.75; A.D. 2035-Dec-24 06:00:00.0000;-0.029735288;0.983189546;-8.45069E-05
2464685.833; A.D. 2035-Dec-24 08:00:00.0000;-0.031191916;0.983140202;-8.45168E-05
2464685.917; A.D. 2035-Dec-24 10:00:00.0000;-0.032648486;0.983088729;-8.45257E-05
2464686; A.D. 2035-Dec-24 12:00:00.0000;-0.034104994;0.983035127;-8.45336E-05
2464686.083; A.D. 2035-Dec-24 14:00:00.0000;-0.035561438;0.982979397;-8.45403E-05
2464686.167; A.D. 2035-Dec-24 16:00:00.0000;-0.037017813;0.982921538;-8.4546E-05
2464686.25; A.D. 2035-Dec-24 18:00:00.0000;-0.038474117;0.982861549;-8.45506E-05
2464686.333; A.D. 2035-Dec-24 20:00:00.0000;-0.039930347;0.982799431;-8.4554E-05
2464686.417; A.D. 2035-Dec-24 22:00:00.0000;-0.041386498;0.982735185;-8.45564E-05
2464686.5; A.D. 2035-Dec-25 00:00:00.0000;-0.042842569;0.982668809;-8.45577E-05
2464686.583; A.D. 2035-Dec-25 02:00:00.0000;-0.044298555;0.982600304;-8.45578E-05
2464686.667; A.D. 2035-Dec-25 04:00:00.0000;-0.045754453;0.98252967;-8.45569E-05
2464686.75; A.D. 2035-Dec-25 06:00:00.0000;-0.04721026;0.982456906;-8.45548E-05
2464686.833; A.D. 2035-Dec-25 08:00:00.0000;-0.048665973;0.982382014;-8.45517E-05
2464686.917; A.D. 2035-Dec-25 10:00:00.0000;-0.050121588;0.982304992;-8.45474E-05
2464687; A.D. 2035-Dec-25 12:00:00.0000;-0.051577102;0.982225841;-8.4542E-05
2464687.083; A.D. 2035-Dec-25 14:00:00.0000;-0.053032512;0.982144561;-8.45354E-05
2464687.167; A.D. 2035-Dec-25 16:00:00.0000;-0.054487814;0.982061152;-8.45278E-05
2464687.25; A.D. 2035-Dec-25 18:00:00.0000;-0.055943006;0.981975614;-8.4519E-05
2464687.333; A.D. 2035-Dec-25 20:00:00.0000;-0.057398083;0.981887947;-8.45091E-05
2464687.417; A.D. 2035-Dec-25 22:00:00.0000;-0.058853044;0.981798151;-8.44981E-05
2464687.5; A.D. 2035-Dec-26 00:00:00.0000;-0.060307883;0.981706226;-8.44859E-05
2464687.583; A.D. 2035-Dec-26 02:00:00.0000;-0.061762598;0.981612173;-8.44726E-05
2464687.667; A.D. 2035-Dec-26 04:00:00.0000;-0.063217186;0.981515991;-8.44582E-05
2464687.75; A.D. 2035-Dec-26 06:00:00.0000;-0.064671644;0.98141768;-8.44427E-05
2464687.833; A.D. 2035-Dec-26 08:00:00.0000;-0.066125967;0.98131724;-8.44261E-05
2464687.917; A.D. 2035-Dec-26 10:00:00.0000;-0.067580153;0.981214672;-8.44083E-05
2464688; A.D. 2035-Dec-26 12:00:00.0000;-0.069034199;0.981109976;-8.43894E-05
2464688.083; A.D. 2035-Dec-26 14:00:00.0000;-0.070488101;0.981003152;-8.43694E-05
2464688.167; A.D. 2035-Dec-26 16:00:00.0000;-0.071941856;0.9808942;-8.43482E-05
2464688.25; A.D. 2035-Dec-26 18:00:00.0000;-0.07339546;0.980783119;-8.4326E-05
2464688.333; A.D. 2035-Dec-26 20:00:00.0000;-0.07484891;0.980669911;-8.43026E-05
2464688.417; A.D. 2035-Dec-26 22:00:00.0000;-0.076302204;0.980554575;-8.42782E-05
2464688.5; A.D. 2035-Dec-27 00:00:00.0000;-0.077755336;0.980437112;-8.42526E-05
2464688.583; A.D. 2035-Dec-27 02:00:00.0000;-0.079208306;0.980317522;-8.42259E-05
2464688.667; A.D. 2035-Dec-27 04:00:00.0000;-0.080661108;0.980195804;-8.41981E-05
2464688.75; A.D. 2035-Dec-27 06:00:00.0000;-0.08211374;0.980071959;-8.41693E-05
2464688.833; A.D. 2035-Dec-27 08:00:00.0000;-0.083566198;0.979945988;-8.41393E-05
2464688.917; A.D. 2035-Dec-27 10:00:00.0000;-0.085018479;0.97981789;-8.41082E-05
2464689; A.D. 2035-Dec-27 12:00:00.0000;-0.08647058;0.979687666;-8.40761E-05
2464689.083; A.D. 2035-Dec-27 14:00:00.0000;-0.087922497;0.979555315;-8.40429E-05
2464689.167; A.D. 2035-Dec-27 16:00:00.0000;-0.089374227;0.979420839;-8.40086E-05
2464689.25; A.D. 2035-Dec-27 18:00:00.0000;-0.090825768;0.979284237;-8.39732E-05
2464689.333; A.D. 2035-Dec-27 20:00:00.0000;-0.092277114;0.979145509;-8.39368E-05
2464689.417; A.D. 2035-Dec-27 22:00:00.0000;-0.093728264;0.979004656;-8.38993E-05
2464689.5; A.D. 2035-Dec-28 00:00:00.0000;-0.095179213;0.978861678;-8.38608E-05
2464689.583; A.D. 2035-Dec-28 02:00:00.0000;-0.09662996;0.978716576;-8.38212E-05
2464689.667; A.D. 2035-Dec-28 04:00:00.0000;-0.098080499;0.978569349;-8.37806E-05
2464689.75; A.D. 2035-Dec-28 06:00:00.0000;-0.099530828;0.978419997;-8.3739E-05
2464689.833; A.D. 2035-Dec-28 08:00:00.0000;-0.100980944;0.978268522;-8.36963E-05
2464689.917; A.D. 2035-Dec-28 10:00:00.0000;-0.102430843;0.978114923;-8.36527E-05
2464690; A.D. 2035-Dec-28 12:00:00.0000;-0.103880522;0.977959201;-8.3608E-05
2464690.083; A.D. 2035-Dec-28 14:00:00.0000;-0.105329977;0.977801356;-8.35623E-05
2464690.167; A.D. 2035-Dec-28 16:00:00.0000;-0.106779206;0.977641388;-8.35156E-05
2464690.25; A.D. 2035-Dec-28 18:00:00.0000;-0.108228205;0.977479298;-8.34679E-05
2464690.333; A.D. 2035-Dec-28 20:00:00.0000;-0.109676971;0.977315086;-8.34193E-05
2464690.417; A.D. 2035-Dec-28 22:00:00.0000;-0.1111255;0.977148752;-8.33697E-05
2464690.5; A.D. 2035-Dec-29 00:00:00.0000;-0.112573789;0.976980296;-8.33191E-05
2464690.583; A.D. 2035-Dec-29 02:00:00.0000;-0.114021835;0.97680972;-8.32676E-05
